Z,Pitch,Roll,Volume,Area,VCx,VCy,VCz,ACx,ACy,ACz
-0.1,-8,-1,0.0,0,nan,nan,nan,nan,nan,nan
-0.1,-8,0,0.0,0,nan,nan,nan,nan,nan,nan
-0.1,-8,1,0.0,0,nan,nan,nan,nan,nan,nan
-0.1,-8,2,0.0,0,nan,nan,nan,nan,nan,nan
-0.1,-8,3,0.0,0,nan,nan,nan,nan,nan,nan
-0.1,-8,4,0.0,0,nan,nan,nan,nan,nan,nan
-0.1,-8,6,0.0,0,nan,nan,nan,nan,nan,nan
-0.1,-8,8,0.0,0,nan,nan,nan,nan,nan,nan
-0.1,-8,12,0.0,0,nan,nan,nan,nan,nan,nan
-0.1,-8,18,0.0,0,nan,nan,nan,nan,nan,nan
-0.1,-8,24,0.0,0,nan,nan,nan,nan,nan,nan
-0.1,-6,-24,0.0002814770218586204,0.014045340001487716,0.5780157446861267,-0.4465385377407074,-0.14428013563156128,0.5942373871803284,-0.4462263286113739,-0.14458273351192474
-0.1,-6,-18,0.0,0,nan,nan,nan,nan,nan,nan
-0.1,-6,-12,0.0,0,nan,nan,nan,nan,nan,nan
-0.1,-6,-8,0.0,0,nan,nan,nan,nan,nan,nan
-0.1,-6,-6,0.0,0,nan,nan,nan,nan,nan,nan
-0.1,-6,-4,0.0,0,nan,nan,nan,nan,nan,nan
-0.1,-6,-3,0.0,0,nan,nan,nan,nan,nan,nan
-0.1,-6,-2,0.0,0,nan,nan,nan,nan,nan,nan
-0.1,-6,-1,0.0,0,nan,nan,nan,nan,nan,nan
-0.1,-6,0,0.0,0,nan,nan,nan,nan,nan,nan
-0.1,-6,1,0.0,0,nan,nan,nan,nan,nan,nan
-0.1,-6,2,0.0,0,nan,nan,nan,nan,nan,nan
-0.1,-6,3,0.0,0,nan,nan,nan,nan,nan,nan
-0.1,-6,4,0.0,0,nan,nan,nan,nan,nan,nan
-0.1,-6,6,0.0,0,nan,nan,nan,nan,nan,nan
-0.1,-6,8,0.0,0,nan,nan,nan,nan,nan,nan
-0.1,-6,12,0.0,0,nan,nan,nan,nan,nan,nan
-0.1,-6,18,0.0,0,nan,nan,nan,nan,nan,nan
