Z,Pitch,Roll,Volume,Area,VCx,VCy,VCz,ACx,ACy,ACz
-0.1,-8,2,3.226822068421102e-05,0.01972229045674112,1.2132978439331055,0.0013635341310873628,-0.06892475485801697,1.2640876770019531,0.0017630442744120955,-0.07558910548686981
-0.1,-8,3,3.416827760555927e-05,0.020593046606606435,1.220117211341858,0.0020994029473513365,-0.06998495757579803,1.2700974941253662,0.0027312743477523327,-0.07655084878206253
-0.1,-8,4,3.704504248025249e-05,0.02166730409086881,1.2297967672348022,0.002909958129748702,-0.07149790972471237,1.2828588485717773,0.0038130171597003937,-0.07850892096757889
-0.1,-8,6,4.692973825203947e-05,0.02596097434678768,1.2585924863815308,0.004956293385475874,-0.07604226469993591,1.3091983795166016,0.0066865794360637665,-0.0828096866607666
-0.1,-8,8,6.685069108775264e-05,0.0344257090529041,1.3027384281158447,0.00836753100156784,-0.0831989049911499,1.349622130393982,0.011746264062821865,-0.08971476554870605
-0.1,-8,10,0.00011581528809749786,0.05464147596683233,1.3847497701644897,0.01772005297243595,-0.0971955806016922,1.4363884925842285,0.02468758635222912,-0.10511612147092819
-0.1,-8,12,0.00026514355659833575,0.09555596017554535,1.5228209495544434,0.03771069645881653,-0.12223551422357559,1.5298818349838257,0.042150359600782394,-0.12321137636899948
-0.1,-8,16,0.0010509785886833262,0.17147967225537286,1.5785127878189087,0.06615398079156876,-0.14109496772289276,1.4868781566619873,0.06395187973976135,-0.12491428852081299
-0.1,-8,20,0.0028067594447514855,0.26495744250831876,1.4913913011550903,0.0923144742846489,-0.14229944348335266,1.3768409490585327,0.08999215811491013,-0.12082371115684509
-0.1,-8,24,0.005918223771579158,0.3186003722626083,1.3748787641525269,0.11748652160167694,-0.14176015555858612,1.3494352102279663,0.10320819914340973,-0.12447040528059006
-0.1,-6,0,0.0,0,nan,nan,nan,nan,nan,nan
-0.1,-6,1,0.0,0,nan,nan,nan,nan,nan,nan
-0.1,-6,2,0.0,0,nan,nan,nan,nan,nan,nan
-0.1,-6,3,0.0,0,nan,nan,nan,nan,nan,nan
-0.1,-6,4,0.0,0,nan,nan,nan,nan,nan,nan
-0.1,-6,6,0.0,0,nan,nan,nan,nan,nan,nan
-0.1,-6,8,0.0,0,nan,nan,nan,nan,nan,nan
-0.1,-6,10,0.0,0,nan,nan,nan,nan,nan,nan
-0.1,-6,12,0.0,0,nan,nan,nan,nan,nan,nan
-0.1,-6,16,0.0,0,nan,nan,nan,nan,nan,nan
-0.1,-6,20,0.0,0,nan,nan,nan,nan,nan,nan
-0.1,-6,24,0.0,0,nan,nan,nan,nan,nan,nan
-0.1,-4,0,0.0,0,nan,nan,nan,nan,nan,nan
-0.1,-4,1,0.0,0,nan,nan,nan,nan,nan,nan
-0.1,-4,2,0.0,0,nan,nan,nan,nan,nan,nan
-0.1,-4,3,0.0,0,nan,nan,nan,nan,nan,nan
-0.1,-4,4,0.0,0,nan,nan,nan,nan,nan,nan
-0.1,-4,6,0.0,0,nan,nan,nan,nan,nan,nan
-0.1,-4,8,0.0,0,nan,nan,nan,nan,nan,nan
-0.1,-4,10,0.0,0,nan,nan,nan,nan,nan,nan
-0.1,-4,12,0.0,0,nan,nan,nan,nan,nan,nan
-0.1,-4,16,0.0,0,nan,nan,nan,nan,nan,nan
-0.1,-4,20,0.0,0,nan,nan,nan,nan,nan,nan
-0.1,-4,24,0.0,0,nan,nan,nan,nan,nan,nan
-0.1,-3,0,0.0,0,nan,nan,nan,nan,nan,nan
-0.1,-3,1,0.0,0,nan,nan,nan,nan,nan,nan
-0.1,-3,2,0.0,0,nan,nan,nan,nan,nan,nan
-0.1,-3,3,0.0,0,nan,nan,nan,nan,nan,nan
-0.1,-3,4,0.0,0,nan,nan,nan,nan,nan,nan
-0.1,-3,6,0.0,0,nan,nan,nan,nan,nan,nan
-0.1,-3,8,0.0,0,nan,nan,nan,nan,nan,nan
-0.1,-3,10,0.0,0,nan,nan,nan,nan,nan,nan
-0.1,-3,12,0.0,0,nan,nan,nan,nan,nan,nan
-0.1,-3,16,0.0,0,nan,nan,nan,nan,nan,nan
-0.1,-3,20,0.0,0,nan,nan,nan,nan,nan,nan
-0.1,-3,24,0.0,0,nan,nan,nan,nan,nan,nan
-0.1,-2,0,0.0,0,nan,nan,nan,nan,nan,nan
-0.1,-2,1,0.0,0,nan,nan,nan,nan,nan,nan
-0.1,-2,2,0.0,0,nan,nan,nan,nan,nan,nan
-0.1,-2,3,0.0,0,nan,nan,nan,nan,nan,nan
-0.1,-2,4,0.0,0,nan,nan,nan,nan,nan,nan
-0.1,-2,6,0.0,0,nan,nan,nan,nan,nan,nan
-0.1,-2,8,0.0,0,nan,nan,nan,nan,nan,nan
-0.1,-2,10,0.0,0,nan,nan,nan,nan,nan,nan
-0.1,-2,12,0.0,0,nan,nan,nan,nan,nan,nan
-0.1,-2,16,0.0,0,nan,nan,nan,nan,nan,nan
-0.1,-2,20,0.0,0,nan,nan,nan,nan,nan,nan
-0.1,-2,24,0.0,0,nan,nan,nan,nan,nan,nan
-0.1,-1,0,0.0,0,nan,nan,nan,nan,nan,nan
-0.1,-1,1,0.0,0,nan,nan,nan,nan,nan,nan
-0.1,-1,2,0.0,0,nan,nan,nan,nan,nan,nan
-0.1,-1,3,0.0,0,nan,nan,nan,nan,nan,nan
-0.1,-1,4,0.0,0,nan,nan,nan,nan,nan,nan
-0.1,-1,6,0.0,0,nan,nan,nan,nan,nan,nan
-0.1,-1,8,0.0,0,nan,nan,nan,nan,nan,nan
-0.1,-1,10,0.0,0,nan,nan,nan,nan,nan,nan
-0.1,-1,12,0.0,0,nan,nan,nan,nan,nan,nan
-0.1,-1,16,0.0,0,nan,nan,nan,nan,nan,nan
-0.1,-1,20,0.0,0,nan,nan,nan,nan,nan,nan
-0.1,-1,24,0.0,0,nan,nan,nan,nan,nan,nan
-0.1,0,0,0.0,0,nan,nan,nan,nan,nan,nan
-0.1,0,1,0.0,0,nan,nan,nan,nan,nan,nan
-0.1,0,2,0.0,0,nan,nan,nan,nan,nan,nan
-0.1,0,3,0.0,0,nan,nan,nan,nan,nan,nan
-0.1,0,4,0.0,0,nan,nan,nan,nan,nan,nan
-0.1,0,6,0.0,0,nan,nan,nan,nan,nan,nan
-0.1,0,8,0.0,0,nan,nan,nan,nan,nan,nan
-0.1,0,10,0.0,0,nan,nan,nan,nan,nan,nan
-0.1,0,12,0.0,0,nan,nan,nan,nan,nan,nan
-0.1,0,16,0.0,0,nan,nan,nan,nan,nan,nan
-0.1,0,20,0.0,0,nan,nan,nan,nan,nan,nan
-0.1,0,24,0.0,0,nan,nan,nan,nan,nan,nan
-0.1,1,0,0.0,0,nan,nan,nan,nan,nan,nan
-0.1,1,1,0.0,0,nan,nan,nan,nan,nan,nan
-0.1,1,2,0.0,0,nan,nan,nan,nan,nan,nan
-0.1,1,3,0.0,0,nan,nan,nan,nan,nan,nan
-0.1,1,4,0.0,0,nan,nan,nan,nan,nan,nan
-0.1,1,6,0.0,0,nan,nan,nan,nan,nan,nan
-0.1,1,8,0.0,0,nan,nan,nan,nan,nan,nan
-0.1,1,10,0.0,0,nan,nan,nan,nan,nan,nan
-0.1,1,12,0.0,0,nan,nan,nan,nan,nan,nan
-0.1,1,16,0.0,0,nan,nan,nan,nan,nan,nan
-0.1,1,20,0.0,0,nan,nan,nan,nan,nan,nan
-0.1,1,24,0.0,0,nan,nan,nan,nan,nan,nan
-0.1,2,0,0.0,0,nan,nan,nan,nan,nan,nan
-0.1,2,1,0.0,0,nan,nan,nan,nan,nan,nan
-0.1,2,2,0.0,0,nan,nan,nan,nan,nan,nan
-0.1,2,3,0.0,0,nan,nan,nan,nan,nan,nan
-0.1,2,4,0.0,0,nan,nan,nan,nan,nan,nan
-0.1,2,6,0.0,0,nan,nan,nan,nan,nan,nan
-0.1,2,8,0.0,0,nan,nan,nan,nan,nan,nan
-0.1,2,10,0.0,0,nan,nan,nan,nan,nan,nan
-0.1,2,12,0.0,0,nan,nan,nan,nan,nan,nan
-0.1,2,16,0.0,0,nan,nan,nan,nan,nan,nan
-0.1,2,20,0.0,0,nan,nan,nan,nan,nan,nan
-0.1,2,24,0.0,0,nan,nan,nan,nan,nan,nan
-0.1,3,0,0.0,0,nan,nan,nan,nan,nan,nan
-0.1,3,1,0.0,0,nan,nan,nan,nan,nan,nan
-0.1,3,2,0.0,0,nan,nan,nan,nan,nan,nan
-0.1,3,3,0.0,0,nan,nan,nan,nan,nan,nan
-0.1,3,4,0.0,0,nan,nan,nan,nan,nan,nan
-0.1,3,6,0.0,0,nan,nan,nan,nan,nan,nan
-0.1,3,8,0.0,0,nan,nan,nan,nan,nan,nan
-0.1,3,10,0.0,0,nan,nan,nan,nan,nan,nan
-0.1,3,12,0.0,0,nan,nan,nan,nan,nan,nan
-0.1,3,16,0.0,0,nan,nan,nan,nan,nan,nan
-0.1,3,20,0.0,0,nan,nan,nan,nan,nan,nan
-0.1,3,24,0.0,0,nan,nan,nan,nan,nan,nan
-0.1,4,0,0.0,0,nan,nan,nan,nan,nan,nan
-0.1,4,1,0.0,0,nan,nan,nan,nan,nan,nan
-0.1,4,2,0.0,0,nan,nan,nan,nan,nan,nan
-0.1,4,3,0.0,0,nan,nan,nan,nan,nan,nan
-0.1,4,4,0.0,0,nan,nan,nan,nan,nan,nan
-0.1,4,6,0.0,0,nan,nan,nan,nan,nan,nan
-0.1,4,8,0.0,0,nan,nan,nan,nan,nan,nan
-0.1,4,10,0.0,0,nan,nan,nan,nan,nan,nan
-0.1,4,12,0.0,0,nan,nan,nan,nan,nan,nan
-0.1,4,16,0.0,0,nan,nan,nan,nan,nan,nan
-0.1,4,20,0.0,0,nan,nan,nan,nan,nan,nan
-0.1,4,24,0.0,0,nan,nan,nan,nan,nan,nan
-0.1,6,0,0.0,0,nan,nan,nan,nan,nan,nan
-0.1,6,1,0.0,0,nan,nan,nan,nan,nan,nan
-0.1,6,2,0.0,0,nan,nan,nan,nan,nan,nan
-0.1,6,3,0.0,0,nan,nan,nan,nan,nan,nan
-0.1,6,4,0.0,0,nan,nan,nan,nan,nan,nan
-0.1,6,6,0.0,0,nan,nan,nan,nan,nan,nan
-0.1,6,8,0.0,0,nan,nan,nan,nan,nan,nan
-0.1,6,10,0.0,0,nan,nan,nan,nan,nan,nan
-0.1,6,12,0.0,0,nan,nan,nan,nan,nan,nan
-0.1,6,16,0.0,0,nan,nan,nan,nan,nan,nan
-0.1,6,20,0.0,0,nan,nan,nan,nan,nan,nan
-0.1,6,24,0.0,0,nan,nan,nan,nan,nan,nan
-0.1,8,0,0.0,0,nan,nan,nan,nan,nan,nan
-0.1,8,1,0.0,0,nan,nan,nan,nan,nan,nan
-0.1,8,2,0.0,0,nan,nan,nan,nan,nan,nan
-0.1,8,3,0.0,0,nan,nan,nan,nan,nan,nan
-0.1,8,4,0.0,0,nan,nan,nan,nan,nan,nan
-0.1,8,6,0.0,0,nan,nan,nan,nan,nan,nan
-0.1,8,8,0.0,0,nan,nan,nan,nan,nan,nan
-0.1,8,10,0.0,0,nan,nan,nan,nan,nan,nan
-0.1,8,12,0.0,0,nan,nan,nan,nan,nan,nan
-0.1,8,16,0.0,0,nan,nan,nan,nan,nan,nan
-0.1,8,20,0.0,0,nan,nan,nan,nan,nan,nan
-0.1,8,24,0.0,0,nan,nan,nan,nan,nan,nan
-0.1,12,0,0.0,0,nan,nan,nan,nan,nan,nan
-0.1,12,1,0.0,0,nan,nan,nan,nan,nan,nan
-0.1,12,2,0.0,0,nan,nan,nan,nan,nan,nan
-0.1,12,3,0.0,0,nan,nan,nan,nan,nan,nan
