Alpha CL CD
-3.660167130919219858e+01 -9.573423411045386411e-01 6.360992053300124072e-01
-3.559888579387188656e+01 -9.466453044225809910e-01 6.169261041500775367e-01
-3.459610027855154613e+01 -9.347896205353305454e-01 5.978130985899541283e-01
-3.359331476323120569e+01 -9.217902954679583205e-01 5.786694373140273129e-01
-3.259052924791086525e+01 -9.076639393440608661e-01 5.593908087668830742e-01
-3.158774373259052481e+01 -8.924288304737133526e-01 5.398617358734029148e-01
-3.058495821727021280e+01 -8.761050118717415014e-01 5.199595268070029697e-01
-2.958217270194987236e+01 -8.587144337884533574e-01 4.995600944145603406e-01
-2.857938718662953193e+01 -8.402811609941540638e-01 4.785458777713766376e-01
-2.757660167130919149e+01 -8.208316705270726210e-01 4.568159286882331194e-01
-2.657381615598885105e+01 -8.003952749123589561e-01 4.342979390012434160e-01
-2.557103064066853904e+01 -7.790047180580913500e-01 4.109615720576961229e-01
-2.456824512534819860e+01 -7.566970066476308432e-01 3.868319477363644232e-01
-2.356545961002785816e+01 -7.335145590817196970e-01 3.620015891008241948e-01
-2.256267409470751772e+01 -7.095067762252529331e-01 3.366387048781489533e-01
-2.155988857938720571e+01 -6.847321607413165978e-01 3.109895371984633949e-01
-2.055710306406686527e+01 -6.592611277834572459e-01 2.853728313659240623e-01
-1.955431754874652484e+01 -6.331796438939222282e-01 2.601653895094162561e-01
-1.855153203342618440e+01 -6.065937713408805498e-01 2.357790950886976544e-01
-1.754874651810584396e+01 -5.796350198271102983e-01 2.126314727374866709e-01
-1.654596100278553195e+01 -5.524660023002687659e-01 1.911133408456134886e-01
-1.554317548746519151e+01 -5.252850611601397324e-01 1.715579564107311550e-01
-1.454038997214485107e+01 -4.983269800911020453e-01 1.542159373939880340e-01
-1.353760445682451063e+01 -4.718542840278243666e-01 1.392391755878833459e-01
-1.253481894150419862e+01 -4.461298687647767269e-01 1.266752381706308661e-01
-1.153203342618385818e+01 -4.213578488213685080e-01 1.164719001197056514e-01
-1.052924791086351775e+01 -3.975795879319767301e-01 1.084899373346134149e-01
-9.526462395543177308e+00 -3.745248491874091923e-01 1.025214415827264552e-01
-8.523676880222836871e+00 -3.514552391854181557e-01 9.831074632324761364e-02
-7.520891364902524856e+00 -3.270956179261425012e-01 9.557543031823874380e-02
-6.518105849582184419e+00 -2.997814861696906918e-01 9.402555194804762539e-02
-5.515320334261843982e+00 -2.678708758940973045e-01 9.338002635224587622e-02
-4.512534818941503545e+00 -2.302667539868505919e-01 9.337972333477208287e-02
-3.509749303621163108e+00 -1.867486722045552938e-01 9.379735405674763382e-02
-2.506963788300851093e+00 -1.379235903212238934e-01 9.444451556197926145e-02
-1.504178272980510656e+00 -8.488542193031302363e-02 9.517640269685329057e-02
-5.013927576601702185e-01 -2.882782031869388778e-02 9.589472227460678344e-02
5.013927576601702185e-01 2.882782031869388778e-02 9.589472227460678344e-02
1.504178272980482234e+00 8.488542193031148320e-02 9.517640269685330445e-02
2.506963788300822671e+00 1.379235903212224779e-01 9.444451556197927533e-02
3.509749303621163108e+00 1.867486722045552938e-01 9.379735405674763382e-02
4.512534818941503545e+00 2.302667539868505919e-01 9.337972333477208287e-02
5.515320334261843982e+00 2.678708758940973045e-01 9.338002635224587622e-02
6.518105849582155997e+00 2.997814861696898592e-01 9.402555194804758376e-02
