Alpha CL CD
3.158774373259052481e+01 8.924288304737133526e-01 4.420339818545995225e-01
3.259052924791086525e+01 9.076639393440608661e-01 4.652416072422765891e-01
3.359331476323117727e+01 9.217902954679578764e-01 4.885895411685198253e-01
3.459610027855151770e+01 9.347896205353302124e-01 5.120904058795370251e-01
3.559888579387185814e+01 9.466453044225806579e-01 5.357543684822068109e-01
3.660167130919219858e+01 9.573423411045386411e-01 5.595882755985834844e-01
3.760445682451253901e+01 9.668672871992818330e-01 5.835951455732419912e-01
3.860724233983285103e+01 9.752082361057502480e-01 6.077739376794504267e-01
3.961002785515319147e+01 9.823548026914973308e-01 6.321195285534182418e-01
4.061281337047353190e+01 9.882981149284596478e-01 6.566228378288119227e-01
4.161559888579387234e+01 9.930308099096345487e-01 6.812710562298177619e-01
4.261838440111418436e+01 9.965470324210297104e-01 7.060479394803058639e-01
4.362116991643452479e+01 9.988424347730417985e-01 7.309341400100218822e-01
4.462395543175486523e+01 9.999141769732921015e-01 7.559075555584062744e-01
4.562674094707520567e+01 9.997609265920114341e-01 7.809436795055640923e-01
4.662952646239554610e+01 9.983828578625060235e-01 8.060159422739240354e-01
4.763231197771585812e+01 9.957816496953907359e-01 8.310960366367459162e-01
4.863509749303619856e+01 9.919604823821421835e-01 8.561542224263055667e-01
4.963788300835653899e+01 9.869240328325484812e-01 8.811596081206756192e-01
5.064066852367687943e+01 9.806784682399199982e-01 9.060804082450518715e-01
5.164345403899719145e+01 9.732314381032942663e-01 9.308841765680869740e-01
5.264623955431753188e+01 9.645920645613631494e-01 9.555380158008306424e-01
5.364902506963787232e+01 9.547709310114437242e-01 9.800087649910862453e-01
5.465181058495821276e+01 9.437800690004618520e-01 1.004263166109057304e+00
5.565459610027855319e+01 9.316329433851884279e-01 1.028268011487759370e+00
5.665738161559886521e+01 9.183444357667205349e-01 1.051990273849953361e+00
5.766016713091920565e+01 9.039308262103402658e-01 1.075397220650433638e+00
5.866295264623954608e+01 8.884097732667253222e-01 1.098456514409524853e+00
5.966573816155988652e+01 8.718002923145272698e-01 1.121136300627144644e+00
6.066852367688022696e+01 8.541227322477354944e-01 1.143405284758916673e+00
6.167130919220053897e+01 8.353987505342304054e-01 1.165232799615899539e+00
6.267409470752087941e+01 8.156512866745647683e-01 1.186588864424253931e+00
6.367688022284121985e+01 7.949045340924604242e-01 1.207444236655611514e+00
6.467966573816156028e+01 7.731839104907048954e-01 1.227770457616608635e+00
6.568245125348187230e+01 7.505160267082866543e-01 1.247539892669316419e+00
6.668523676880221274e+01 7.269286541165524973e-01 1.266725766844839951e+00
6.768802228412255317e+01 7.024506905941042545e-01 1.285302196511046491e+00
6.869080779944289361e+01 6.771121251219363035e-01 1.303244217662816284e+00
6.969359331476323405e+01 6.509440010420826095e-01 1.320527811319202272e+00
7.069637883008354606e+01 6.239783780247087908e-01 1.337129926436809946e+00
7.169916434540388650e+01 5.962482927901708862e-01 1.353028500681653368e+00
7.270194986072422694e+01 5.677877186341514504e-01 1.368202479342768507e+00
7.370473537604456737e+01 5.386315238054038002e-01 1.382631832619085621e+00
7.470752089136487939e+01 5.088154287871017312e-01 1.396297571466116771e+00
7.571030640668521983e+01 4.783759625341016952e-01 1.409181762150250039e+00
7.671309192200556026e+01 4.473504177197413223e-01 1.421267539625295173e+00
7.771587743732590070e+01 4.157768050469823895e-01 1.432539119817626050e+00
7.871866295264624114e+01 3.836938066798715741e-01 1.442981810882753235e+00
7.972144846796658157e+01 3.511407288523796799e-01 1.452582023476378881e+00
8.072423398328692201e+01 3.181574537126658497e-01 1.461327280066663237e+00
8.172701949860720561e+01 2.847843904617713973e-01 1.469206223301352754e+00
8.272980501392754604e+01 2.510624258465937730e-01 1.476208623432893052e+00
8.373259052924788648e+01 2.170328740678124091e-01 1.482325384796223222e+00
8.473537604456822692e+01 1.827374261641165898e-01 1.487548551327940283e+00
8.573816155988856735e+01 1.482180989347474387e-01 1.491871311110553489e+00
8.674094707520890779e+01 1.135171834629546128e-01 1.495287999922650268e+00
8.774373259052924823e+01 7.867719330339995043e-02 1.497794103773603780e+00
8.874651810584958866e+01 4.374081239700938761e-02 1.499386260400404014e+00
8.974930362116992910e+01 8.750842777078686116e-03 1.500062259704179279e+00
9.075208913649021270e+01 -2.624984786930251515e-02 1.499821043104152318e+00
9.175487465181055313e+01 -6.121837872026796024e-02 1.498662701788157303e+00
9.275766016713089357e+01 -9.611190835426668133e-02 1.496588473839889799e+00
9.376044568245123401e+01 -1.308876872369013900e-01 1.493600740225168089e+00
9.476323119777157444e+01 -1.655031100951877276e-01 1.489703019621454239e+00
9.576601671309191488e+01 -1.999157681150667831e-01 1.484899962077026458e+00
9.676880222841225532e+01 -2.340835008982297960e-01 1.479197341488690309e+00
9.777158774373259575e+01 -2.679644481146068458e-01 1.472602046889466720e+00
9.877437325905293619e+01 -3.015171007872161635e-01 1.465122072540205211e+00
9.977715877437321979e+01 -3.347003521465592990e-01 1.456766506821398632e+00
1.007799442896935602e+02 -3.674735479922706660e-01 1.447545519924521740e+00
1.017827298050139007e+02 -3.997965365002777993e-01 1.437470350344478787e+00
1.027855153203342411e+02 -4.316297174145006244e-01 1.426553290177158262e+00
1.037883008356545815e+02 -4.629340905627959968e-01 1.414807669229026121e+00
1.047910863509749220e+02 -4.936713036377097241e-01 1.402247837947544040e+00
1.057938718662952624e+02 -5.238036991835081091e-01 1.388889149183938132e+00
1.067966573816156028e+02 -5.532943607319140700e-01 1.374747938802159064e+00
1.077994428969359433e+02 -5.821071580300271053e-01 1.359841505149687269e+00
1.088022284122562269e+02 -6.102067913050210901e-01 1.344188087408527021e+00
1.098050139275765673e+02 -6.375588345113883948e-01 1.327806842846154467e+00
1.108077994428969077e+02 -6.641297775077302790e-01 1.310717822989024617e+00
1.118105849582172482e+02 -6.898870671114518682e-01 1.292941948741924918e+00
1.128133704735375886e+02 -7.147991469810363041e-01 1.274500984479841614e+00
1.138161559888579291e+02 -7.388354962770482537e-01 1.255417511138933184e+00
1.148189415041782695e+02 -7.619666670545032217e-01 1.235714898336894185e+00
1.158217270194986099e+02 -7.841643203407852036e-01 1.215417275552314935e+00
1.168245125348189504e+02 -8.054012608549169228e-01 1.194549502396787810e+00
1.178272980501392908e+02 -8.256514703256450094e-01 1.173137138011790537e+00
1.188300835654595744e+02 -8.448901393675224414e-01 1.151206409627395066e+00
1.198328690807799148e+02 -8.630936978759332634e-01 1.128784180317461416e+00
1.208356545961002553e+02 -8.802398439038171540e-01 1.105897915989967784e+00
1.218384401114205957e+02 -8.963075709847306838e-01 1.082575651651434212e+00
1.228412256267409361e+02 -9.112771938687510564e-01 1.058845956984019177e+00
1.238440111420612766e+02 -9.251303726397073213e-01 1.034737901277791972e+00
1.248467966573816170e+02 -9.378501351841862510e-01 1.010281017758914324e+00
1.258495821727019575e+02 -9.494208979847814645e-01 9.855052673566732091e-01
1.268523676880222979e+02 -9.598284852121188315e-01 9.604410019530228437e-01
1.278551532033425815e+02 -9.690601460922636523e-01 9.351189271586858309e-01
1.288579387186629219e+02 -9.771045705282308536e-01 9.095700646608990692e-01
1.298607242339832624e+02 -9.839519029564602892e-01 8.838257141882912560e-01
1.308635097493036028e+02 -9.895937544212853876e-01 8.579174151384041380e-01
1.318662952646239432e+02 -9.940232128525946509e-01 8.318769079156685953e-01
1.328690807799442837e+02 -9.972348515341015185e-01 8.057360950251116760e-01
1.338718662952646241e+02 -9.992247357518426742e-01 7.795270019709247267e-01
1.348746518105849646e+02 -9.999904276147617566e-01 7.532817380056123779e-01
1.358774373259053050e+02 -9.995309890414731946e-01 7.270324567789765435e-01
1.368802228412255886e+02 -9.978469829095449883e-01 7.008113169343971327e-01
1.378830083565459290e+02 -9.949404723658930028e-01 6.746504427003131577e-01
1.388857938718662695e+02 -9.908150182991338761e-01 6.485818845248381148e-01
1.398885793871866099e+02 -9.854756749769891799e-01 6.226375798026750896e-01
1.408913649025069503e+02 -9.789289838540896627e-01 5.968493137404803361e-01
1.418941504178272908e+02 -9.711829655577630671e-01 5.712486804102662186e-01
1.428969359331476312e+02 -9.622471100616249995e-01 5.458670440376417465e-01
1.438997214484679716e+02 -9.521323650590131082e-01 5.207355005716849394e-01
1.449025069637883121e+02 -9.408511225505055142e-01 4.958848395845574797e-01
1.459052924791085957e+02 -9.284172036619597890e-01 4.713455065473005634e-01
1.469080779944289361e+02 -9.148458417116649422e-01 4.471475655264295357e-01
1.479108635097492765e+02 -9.001536635473669223e-01 4.233206623492245524e-01
1.489136490250696170e+02 -8.843586691760111362e-01 3.998939882816421321e-01
1.499164345403899574e+02 -8.674802097111785626e-01 3.768962442625971021e-01
1.509192200557102979e+02 -8.495389636652184162e-01 3.543556057402036941e-01
1.519220055710306383e+02 -8.305569116151322318e-01 3.322996881513490819e-01
1.529247910863509787e+02 -8.105573092732397678e-01 3.107555130878049132e-01
1.539275766016713192e+02 -7.895646589956286654e-01 2.897494751902088272e-01
1.549303621169916028e+02 -7.676046797632843921e-01 2.693073098092771955e-01
1.559331476323119432e+02 -7.447042756726760526e-01 2.494540614766141140e-01
1.569359331476322836e+02 -7.208915029744233927e-01 2.302140532205100565e-01
1.579387186629526241e+02 -6.961955357003951628e-01 2.116108567659754636e-01
1.589415041782729645e+02 -6.706466299213718063e-01 1.936672636563276373e-01
1.599442896935933049e+02 -6.442760866790615548e-01 1.764052573287254455e-01
1.609470752089136454e+02 -6.171162136378717245e-01 1.598459861827320194e-01
1.619498607242339858e+02 -5.892002855034255138e-01 1.440097376681327979e-01
1.629526462395543263e+02 -5.605625032563212873e-01 1.289159134315243094e-01
1.639554317548746099e+02 -5.312379522510680685e-01 1.145830055454739177e-01
1.649582172701949503e+02 -5.012625592315307355e-01 1.010285738525018573e-01
1.659610027855152907e+02 -4.706730483155744382e-01 8.826922445243089166e-02
1.669637883008356312e+02 -4.395068960027913030e-01 7.632058935724489457e-02
1.679665738161559716e+02 -4.078022852604596404e-01 6.519730733928710831e-02
1.689693593314763120e+02 -3.755980587439857743e-01 5.491300599625434375e-02
1.699721448467966525e+02 -3.429336712091263784e-01 4.548028505643320757e-02
1.709749303621169929e+02 -3.098491411743015678e-01 3.691070094108347965e-02
1.719777158774373333e+02 -2.763850018922253682e-01 2.921475260659269976e-02
1.729805013927576738e+02 -2.425822516909063586e-01 2.240186868183272409e-02
1.739832869080779574e+02 -2.084823037448666483e-01 1.648039591621509176e-02
1.749860724233982978e+02 -1.741269353381136309e-01 1.145758895457915823e-02
1.759888579387186383e+02 -1.395582366810358688e-01 7.339601447839269426e-03
1.769916434540389787e+02 -1.048185593439020097e-01 4.131478515353659113e-03
1.779944289693593191e+02 -6.995046437017343743e-02 1.837150562491698903e-03
1.789972144846796596e+02 -3.499667013317261238e-02 4.594284666390016430e-04
1.800000000000000000e+02 -2.449293598294706414e-16 1.326365439702214354e-10
