Alpha CL CD
3.259052924791086525e+01 9.084340625699816041e-01 8.433650457912038600e-01
3.359331476323117727e+01 9.223240878608456317e-01 8.710632710091670283e-01
3.459610027855151770e+01 9.351592918214336470e-01 8.970379101298144864e-01
3.559888579387185814e+01 9.469011128755053797e-01 9.216431681306460622e-01
3.660167130919219858e+01 9.575192262234278884e-01 9.452196291464005640e-01
3.760445682451253901e+01 9.669895132411688854e-01 9.680812907041986826e-01
3.860724233983285103e+01 9.752926373693779905e-01 9.905074668981987962e-01
3.961002785515319147e+01 9.824130481229658152e-01 1.012738638567153959e+00
4.061281337047353190e+01 9.883382862391612012e-01 1.034975302693997845e+00
4.161559888579387234e+01 9.930584999507163779e-01 1.057378959076462399e+00
4.261838440111418436e+01 9.965661087946035002e-01 1.080074511446808216e+00
4.362116991643452479e+01 9.988555701597234826e-01 1.103153513177338896e+00
4.462395543175486523e+01 9.999232170911291906e-01 1.126677831292040910e+00
4.562674094707520567e+01 9.997671452706727857e-01 1.150683425459948062e+00
4.662952646239554610e+01 9.983871337165398652e-01 1.175184037476320942e+00
4.763231197771585812e+01 9.957845883983146296e-01 1.200174662387292424e+00
4.863509749303619856e+01 9.919625012288150190e-01 1.225634727962516379e+00
4.963788300835653899e+01 9.869254191800538312e-01 1.251530948450321201e+00
5.064066852367687943e+01 9.806794198692484477e-01 1.277819845148380207e+00
5.164345403899719145e+01 9.732320910772922495e-01 1.304449943505479936e+00
5.264623955431753188e+01 9.645925124410315021e-01 1.331363666858381922e+00
5.364902506963787232e+01 9.547712381037153362e-01 1.358498952539930915e+00
5.465181058495821276e+01 9.437802794862973910e-01 1.385790618499777027e+00
5.565459610027855319e+01 9.316330876058204202e-01 1.413171508872522963e+00
5.665738161559886521e+01 9.183445345506392465e-01 1.440573445901441429e+00
5.766016713091920565e+01 9.039308938502499391e-01 1.467928013829524314e+00
5.866295264623954608e+01 8.884098195667303743e-01 1.495167198175325840e+00
5.966573816155988652e+01 8.718003239973184382e-01 1.522223901464648144e+00
6.066852367688022696e+01 8.541227539214403253e-01 1.549032354146519186e+00
6.167130919220053897e+01 8.353987653564405313e-01 1.575528437178331798e+00
6.267409470752087941e+01 8.156512968082042514e-01 1.601649930674441835e+00
6.367688022284121985e+01 7.949045410186283966e-01 1.627336701100299043e+00
6.467966573816156028e+01 7.731839152232871104e-01 1.652530837770415539e+00
6.568245125348187230e+01 7.505160299411167690e-01 1.677176747869607798e+00
6.668523676880221274e+01 7.269286563242998156e-01 1.701221217855411139e+00
6.768802228412255317e+01 7.024506921014025407e-01 1.724613447901922170e+00
6.869080779944289361e+01 6.771121261507462297e-01 1.747305064998650126e+00
6.969359331476323405e+01 6.509440017441163739e-01 1.769250119407401511e+00
7.069637883008354606e+01 6.239783785036361330e-01 1.790405068391315302e+00
